Afinidad electrÃ³nica,Potencial de IonizaciÃ³n,Electronegatividad,Potencial QuÃ­mico,Electrofilicidad,Dureza,Blandura,Homo ,Lumo,Poder electrodonador,Poder electroaceptor,Electrofilicidad neta,Nucleofilicidad,Peso molecular,LOGP,Angulos rotables,Aceptores,Donadores,Area superficial,Solubilidad acuosa,Permeabilidad Caco2 ,Intestinal absorption (human),Skin Permeability,P-glycoprotein substrate,P-glycoprotein I inhibitor,P-glycoprotein II inhibitor,VDss (human),Fraction unbound (human),BBB permeability,CNS permeability,CYP2D6 substrate,CYP3A4 substrate,CYP1A2 inhibitior,CYP2C19 inhibitior,CYP2C9 inhibitior,CYP2D6 inhibitior,CYP3A4 inhibitior,Total Clearance,Renal OCT2 substrate,AMES toxicity,Max. tolerated dose (human),hERG I inhibitor,hERG II inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,<i>T.Pyriformis</i> toxicity,Minnow toxicity,Volume,GPCR Ligand,Ion channel modulator,Kinase inhibitor,Nuclear receptor ligand,Protease inhibidor,Enzyme inhibidor
1.0400,5.6900,3.3700,-3.3700,1.2200,4.6400,0.2155,-5.6900,-1.0400,4.4200,1.0500,5.4700,#VALOR!,441.6220,7.6566,8.0000,2.0000,0.0000,186.8360,-6.9620,1.1780,90.3940,-2.9700,Yes,Yes,Yes,0.5080,0.0000,0.8130,-2.2490,No,Yes,No,Yes,No,Yes,No,0.3660,No,No,-0.9060,No,Yes,2.9460,-0.3410,No,No,0.7040,-1.4260,440.4700,0.1350,0.0870,-0.0320,0.3210,0.0650,0.3350
#VALOR!,#VALOR!,3.8920,-3.8920,1.6100,4.7020,0.2127,#VALOR!,#VALOR!,5.4600,1.5690,7.0290,2.5500,1102.4350,3.5003,9.0000,14.0000,4.0000,461.4480,-2.9380,1.2410,34.7190,-2.7350,Yes,Yes,Yes,-0.0750,0.2050,-0.9130,-3.0610,No,Yes,No,No,No,No,Yes,0.5670,No,No,0.1850,No,Yes,2.5980,5.4850,Yes,No,0.2850,6.8150,1021.0500,-3.7200,-3.8500,-3.8400,-3.8600,-3.5800,-3.7700
#VALOR!,#VALOR!,4.0900,-4.0900,1.8030,4.6390,0.2156,#VALOR!,#VALOR!,4.9410,1.8510,6.7920,2.3830,1088.4080,3.1102,8.0000,14.0000,4.0000,455.0830,-2.9100,0.8880,32.0300,-2.7350,Yes,Yes,Yes,0.7030,0.1450,-1.7580,-3.2070,No,Yes,No,No,No,No,Yes,0.5310,No,No,0.3400,No,Yes,2.6130,5.0280,Yes,No,0.2850,8.1890,1004.2500,-3.7000,-3.8300,-3.8300,-3.8400,-3.5500,-3.7500
#VALOR!,#VALOR!,4.0110,-4.0110,1.7780,4.5240,0.2210,#VALOR!,#VALOR!,5.8440,1.8330,7.6770,2.5190,1102.4350,3.5003,9.0000,14.0000,4.0000,461.4480,-2.9380,1.2410,34.7190,-2.7350,Yes,Yes,Yes,-0.0750,0.2050,-0.9130,-3.0610,No,Yes,No,No,No,No,No,0.5670,No,No,0.1850,No,No,2.5980,5.4850,Yes,No,0.2850,6.8150,1021.0500,-3.7200,-3.8500,-3.8400,-3.8600,-3.5800,-3.7700
#VALOR!,#VALOR!,4.1140,-4.1140,1.8640,4.5400,0.2203,#VALOR!,#VALOR!,6.0690,1.9550,8.0240,2.4080,1116.4620,3.8904,9.0000,14.0000,4.0000,467.8130,-2.9370,1.2330,35.6150,-2.7350,Yes,Yes,Yes,-0.1370,0.2080,-0.9380,-3.0260,No,Yes,No,No,No,No,Yes,0.5070,No,No,0.1860,No,Yes,2.5950,5.5230,Yes,No,0.2850,6.7820,1037.2900,-3.7300,-3.8600,-3.8600,-3.8700,-3.6000,-3.7700
#VALOR!,#VALOR!,4.0170,-4.0170,1.7730,4.5510,0.2197,#VALOR!,#VALOR!,5.8280,1.8210,7.6490,2.5000,1116.4620,3.8904,9.0000,14.0000,4.0000,467.8130,-2.9370,1.2330,35.6150,-2.7350,Yes,Yes,Yes,-0.1370,0.2080,-0.9380,-3.0260,No,Yes,No,No,No,No,Yes,0.5070,No,No,0.1860,No,Yes,2.5950,5.5230,Yes,No,0.2850,6.7820,1037.2900,-3.7300,-3.8600,-3.8600,-3.8700,-3.6000,-3.7700
#VALOR!,#VALOR!,3.9180,-3.9180,1.6830,4.5590,0.2193,#VALOR!,#VALOR!,5.6100,1.6930,7.3030,2.5960,1134.4800,4.9721,9.0000,13.0000,3.0000,478.9810,-2.9110,1.3020,53.6420,-2.7350,Yes,Yes,Yes,0.0030,0.2330,-0.7700,-2.7070,No,Yes,No,No,No,No,No,0.5170,No,No,0.5620,No,No,2.4950,6.2290,Yes,No,0.2850,5.6180,1051.0500,-3.7700,-3.8800,-3.8900,-3.8800,-3.6700,-3.8100
#VALOR!,#VALOR!,3.9980,-3.9980,1.7110,4.6720,0.2140,#VALOR!,#VALOR!,5.7130,1.7140,7.4270,2.4580,1116.4620,3.8904,9.0000,14.0000,4.0000,467.8130,-2.9370,1.2330,35.6150,-2.7350,Yes,Yes,Yes,-0.1370,0.2080,-0.9380,-3.0260,No,Yes,No,No,No,No,Yes,0.5070,No,No,0.1860,No,No,2.5950,5.5230,Yes,No,0.2850,6.7820,1034.2500,-3.7600,-3.8700,-3.8800,-3.8700,-3.6500,-3.8000
1.1268,5.8260,3.4764,-3.4764,1.2859,4.6991,0.2128,-5.8260,-1.1268,4.6037,1.1273,5.7310,#VALOR!,965.0750,-1.7226,15.0000,13.0000,10.0000,398.6790,-2.8890,-0.3080,0.0000,-2.7350,Yes,No,No,-0.2400,0.3960,-1.9740,-5.0660,No,Yes,No,No,No,No,No,-0.8390,No,No,0.4900,No,Yes,2.4830,4.6460,Yes,No,0.2850,10.9560,980.8000,-0.8100,-2.0000,-1.6500,-1.5800,-0.2800,-1.3300
0.9300,6.1400,3.5400,-3.5400,1.2000,5.2100,0.1919,-6.1400,-0.9300,4.5000,0.9600,5.4600,#VALOR!,717.8650,0.2534,6.0000,9.0000,5.0000,299.3710,-3.1540,0.8010,33.5700,-2.7350,Yes,Yes,No,-0.5590,0.3510,-0.8060,-3.5320,No,No,No,No,No,No,No,0.9740,No,No,0.5560,No,No,2.7300,3.4430,Yes,No,0.2850,10.3500,755.3000,0.2230,0.0480,-0.1510,-0.2350,0.5400,0.2070
0.8500,6.2200,3.5400,-3.5400,1.1700,5.3700,0.1862,-6.2200,-0.8500,4.4400,0.9000,5.3400,#VALOR!,1254.6670,3.0820,33.0000,13.0000,6.0000,529.8410,-2.8920,-0.1000,0.0000,-2.7350,Yes,No,No,-0.5080,0.3300,-1.7200,-4.4140,No,Yes,No,No,No,No,No,-1.8610,No,No,0.4720,No,No,2.6760,3.9900,Yes,No,0.2850,10.9570,1357.0000,0.2300,0.0550,-0.0570,-0.0490,0.4290,0.1490
0.9200,6.1600,3.5400,-3.5400,1.2000,5.2400,0.1908,-6.1600,-0.9200,4.5000,0.9500,5.4500,#VALOR!,1353.8000,3.2228,36.0000,14.0000,7.0000,571.3770,-2.8920,-0.0850,0.0000,-2.7350,Yes,No,No,-0.4320,0.3170,-1.8250,-4.4980,No,Yes,No,No,No,No,No,-2.0750,No,No,0.4540,No,No,2.6090,4.1840,Yes,No,0.2850,11.5900,1468.9000,0.2140,0.0510,-0.0530,-0.0450,0.3970,0.1380
1.0000,6.5400,3.7700,-3.7700,1.2900,5.5400,0.1805,-6.5400,-1.0000,4.8000,1.0300,5.8300,#VALOR!,1296.7040,3.3409,33.0000,13.0000,5.0000,546.9420,-2.8920,-0.1780,0.0000,-2.7350,Yes,No,No,-0.5080,0.3100,-1.8800,-4.4450,No,Yes,No,No,No,No,No,0.5430,No,No,0.4660,No,No,2.7070,3.9130,Yes,No,0.2850,11.2940,1392.3000,0.1960,0.0210,-0.0950,-0.0440,0.3860,0.1220
0.9200,6.5600,3.7400,-3.7400,1.2400,5.6300,0.1776,-6.5600,-0.9200,4.7000,0.9600,5.6600,#VALOR!,1395.8370,3.4817,36.0000,14.0000,6.0000,588.4780,-2.8920,-0.1620,0.0000,-2.7350,Yes,No,No,-0.4210,0.3060,-1.9860,-4.5290,No,Yes,No,No,No,No,No,0.4150,No,No,0.4510,No,No,2.6330,4.1060,Yes,No,0.2850,11.9260,1497.3000,0.1820,0.0200,-0.0890,-0.0410,0.3590,0.1130
1.9000,6.9280,4.4100,-4.4100,1.9400,5.0300,0.1988,-6.9280,-1.9000,6.4000,1.9800,8.3800,#VALOR!,742.9690,4.2121,6.0000,12.0000,4.0000,306.6380,-3.7260,0.8580,85.2310,-2.7360,Yes,Yes,No,-0.4980,0.0510,-1.4350,-3.2200,No,Yes,No,No,No,No,No,0.0280,No,No,-0.1550,No,No,2.3790,1.2030,Yes,No,0.2850,1.1320,730.0000,0.0930,-0.0480,-0.2760,-0.3580,0.1870,0.0410
2.0660,6.5510,4.3100,-4.3100,2.0700,4.4800,0.2232,-6.5510,-2.0660,6.5700,2.2700,8.8400,#VALOR!,776.9860,4.5512,6.0000,12.0000,4.0000,322.6000,-3.7360,0.8280,89.6280,-2.7350,Yes,Yes,Yes,-0.3410,0.0000,-1.3540,-3.6490,No,Yes,No,No,No,No,Yes,-0.2040,No,No,0.1020,No,Yes,2.4790,1.2650,Yes,No,0.2850,0.4320,692.0900,0.0410,-0.0910,-0.2960,-0.3580,0.1670,-0.0320
1.9210,6.7880,4.3500,-4.3500,1.9500,4.8700,0.2053,-6.7880,-1.9210,6.3800,2.0200,8.4000,#VALOR!,762.9590,4.1611,5.0000,12.0000,4.0000,316.2350,-3.6670,0.8670,88.8520,-2.7350,Yes,Yes,Yes,-0.3970,0.0000,-1.3350,-3.7440,No,Yes,No,No,No,No,No,-0.1690,No,No,0.1410,No,Yes,2.4480,1.2360,Yes,No,0.2850,0.6620,675.2900,0.0460,-0.0980,-0.2720,-0.3690,0.1670,-0.0180
2.0040,6.6590,4.3300,-4.3300,2.0200,4.6500,0.2151,-6.6590,-2.0040,6.4900,2.1600,8.6500,#VALOR!,776.9860,4.5512,6.0000,12.0000,4.0000,322.6000,-3.5850,0.8730,89.3060,-2.7350,Yes,Yes,Yes,-0.2940,0.0000,-1.4050,-3.8300,No,Yes,No,No,No,No,No,-0.1180,No,No,0.1870,No,Yes,2.4260,1.1510,Yes,No,0.2850,0.5780,692.0900,0.0470,-0.0880,-0.2650,-0.3490,0.1450,-0.0170
1.9900,6.7930,4.3900,-4.3900,2.0100,4.8000,0.2083,-6.7930,-1.9900,6.5100,2.1200,8.6300,#VALOR!,791.0130,4.7972,6.0000,12.0000,4.0000,328.9650,-3.9240,0.8460,90.5400,-2.7350,Yes,Yes,Yes,-0.2990,0.0000,-1.3230,-3.4340,No,Yes,No,No,No,No,Yes,-0.1430,No,No,0.1910,No,Yes,2.6110,1.3300,Yes,No,0.2850,0.4090,708.6800,0.0670,-0.0860,-0.2540,-0.3350,0.1700,-0.0200
1.9900,6.8480,4.4200,-4.4200,2.0100,4.8600,0.2058,-6.8480,-1.9900,6.5300,2.1100,8.6400,#VALOR!,762.9590,4.0186,5.0000,12.0000,4.0000,316.2350,-3.8610,0.8820,84.2430,-2.7350,Yes,Yes,Yes,-0.4860,0.0000,-1.3000,-3.0630,No,Yes,No,No,No,No,Yes,-0.1430,No,No,0.2280,No,Yes,2.6620,1.7160,Yes,No,0.2850,0.2950,675.2900,0.1430,-0.0470,-0.2620,-0.3320,0.1840,0.0470
1.9620,6.7080,4.3400,-4.3400,1.9800,4.7500,0.2105,-6.7080,-1.9620,6.4200,2.0900,8.5100,#VALOR!,795.0010,3.2310,7.0000,12.0000,6.0000,328.1020,-3.6270,0.7020,65.6750,-2.7350,Yes,Yes,Yes,-0.3650,0.0210,-1.3180,-4.0010,No,Yes,No,No,No,No,No,-0.2690,No,No,0.4110,No,Yes,2.6840,3.1630,Yes,No,0.2850,3.0230,710.0900,0.1000,-0.1200,-0.3090,-0.3430,0.2920,0.0340
0.9396,6.2605,3.2610,-3.2610,1.2179,5.3209,0.1879,-6.2605,-0.9396,4.5684,0.9683,5.5367,#VALOR!,1462.6650,-6.0274,32.0000,23.0000,17.0000,597.4010,-2.8920,-0.7600,0.0000,-2.7350,Yes,No,No,-0.4130,0.3120,-3.0810,-7.2660,No,No,No,No,No,No,No,-1.7310,No,No,0.5270,No,Yes,2.4750,4.8370,Yes,No,0.2850,18.2640,1528.4000,-3.9500,-4.0100,-4.0200,-4.0300,-3.9000,-3.9600
1.0234,6.2418,3.6326,-3.6326,1.2644,5.2183,0.1916,-6.2418,-1.0234,4.6712,1.0386,5.7098,#VALOR!,1448.6380,-6.2734,32.0000,23.0000,17.0000,591.0360,-2.8920,-0.7600,0.0000,-2.7350,Yes,No,No,-0.4130,0.3120,-3.0810,-7.2660,No,No,No,No,No,No,No,-1.7310,No,No,0.5270,No,Yes,2.4750,4.8370,Yes,No,0.2850,18.2640,1525.2000,-3.9500,-4.0100,-4.0200,-4.0300,-3.9000,-3.9600
0.8531,6.3147,3.5839,-3.5839,1.1759,5.4616,0.1831,-6.3147,-0.8531,4.4850,0.9011,5.3861,#VALOR!,1448.6380,-6.2734,32.0000,23.0000,17.0000,591.0360,-2.8920,-0.8930,0.0000,-2.7350,Yes,No,No,-0.6050,0.3400,-3.6610,-7.9450,No,No,No,No,No,No,No,-0.9650,No,No,0.5100,No,Yes,2.4810,4.4730,Yes,No,0.2850,18.5170,1525.2000,-3.9600,-4.0100,-4.0200,-4.0300,-3.9000,-3.9700
1.1480,6.2681,3.7081,-3.7081,1.3427,5.1201,0.1953,-6.2681,-1.1480,4.8595,1.1515,6.0110,#VALOR!,1446.6660,-4.9982,32.0000,22.0000,16.0000,592.6070,-2.8920,-0.8040,0.0000,-2.7350,Yes,No,No,-0.3380,0.3010,-2.9730,-6.8610,No,No,No,No,No,No,No,-1.7040,No,No,0.5190,No,Yes,2.4820,4.3540,Yes,No,0.2850,17.3680,1522.3000,-3.9500,-4.0100,-4.0100,-4.0200,-3.8900,-3.9600
1.0876,6.2118,3.6497,-3.6497,1.2998,5.1242,0.1952,-6.2118,-1.0876,4.7447,1.0949,5.8396,#VALOR!,1448.6380,-6.2734,32.0000,23.0000,17.0000,591.0360,-2.8920,-0.6480,0.0000,-2.7350,Yes,No,No,-0.4290,0.3170,-3.0760,-7.3000,No,No,No,No,No,No,No,-1.6940,No,No,0.5400,No,Yes,2.4780,5.0700,Yes,No,0.2850,17.8940,1510.3000,-3.9400,-4.0000,-4.0200,-4.0200,-3.8900,-3.9500
1.6379,6.2524,3.9451,-3.9451,1.6864,4.6145,0.2167,-6.2524,-1.6379,5.6338,1.5887,7.2225,#VALOR!,1429.6350,-3.8102,31.0000,21.0000,15.0000,586.5770,-2.8920,-0.7920,0.0000,-2.7350,Yes,No,No,-0.1910,0.3020,-2.7950,-6.4090,No,No,No,No,No,No,No,0.6110,No,No,0.5020,No,Yes,2.4940,4.6160,Yes,No,0.2850,16.5060,1487.3000,-3.9500,-4.0100,-4.0200,-4.0300,-3.8900,-3.9600
1.4128,6.2722,3.8425,-3.8425,1.5192,4.8594,0.2058,-6.2722,-1.4128,5.2634,1.4209,6.6843,#VALOR!,1445.6340,-4.8394,31.0000,22.0000,16.0000,591.3710,-2.8920,-0.8100,0.0000,-2.7350,Yes,No,No,-0.3150,0.3050,-3.0530,-6.8350,No,No,No,No,No,No,No,0.6230,No,No,0.5030,No,Yes,2.4770,4.6730,Yes,No,0.2850,17.1550,1501.8000,-3.9500,-4.0200,-4.0300,-4.0300,-3.0000,-3.9600
1.1255,5.9647,3.5451,-3.5451,1.2985,4.8393,0.2066,-5.9647,-1.1255,4.6720,1.1269,5.7989,#VALOR!,1431.6510,-4.5711,31.0000,22.0000,16.0000,587.2100,-2.8920,-0.2540,0.0000,-2.7350,Yes,No,No,-0.3610,0.3340,-2.9020,-6.6910,No,No,No,No,No,No,No,-1.7550,No,No,0.5570,No,Yes,2.4820,5.8870,Yes,No,0.2850,19.6860,1500.9000,-3.9400,-4.0000,-4.0000,-4.0100,-3.8900,-3.9500
0.3200,6.1900,3.2500,-3.2500,0.9000,5.8700,0.1704,-6.1900,-0.3200,4.3300,0.5400,4.8700,#VALOR!,299.2910,-3.0900,2.0000,10.0000,6.0000,185.0000,-2.8730,-0.2410,40.4120,-11.4100,No,No,No,-0.2730,0.5880,-1.5560,-5.4850,No,No,No,No,No,No,No,0.1860,No,Yes,0.1900,No,Yes,5.0180,3.2640,No,No,0.2850,5.4060,246.7500,0.4310,0.2220,-0.1370,-0.1090,0.6480,0.2720
1.2600,5.8100,3.5400,-3.5400,1.3800,4.5500,0.2198,-5.8100,-1.2600,4.8100,1.2700,6.0800,#VALOR!,311.3340,-0.9100,0.0000,4.0000,4.0000,124.0000,-2.6460,-0.3130,5.8490,-9.0900,No,No,No,-1.0060,0.5670,-0.9000,-3.2440,No,No,No,No,No,No,No,-0.3630,No,No,0.3940,No,No,2.3990,2.5670,Yes,No,0.2850,2.5160,284.0700,0.4560,0.8790,-0.0750,0.5270,0.5600,0.4160
0.6100,6.7700,3.6900,-3.6900,1.1100,6.1600,0.1623,-6.7700,-0.6100,4.4400,0.7500,5.1900,#VALOR!,805.0150,2.8700,2.0000,12.0000,5.0000,186.0000,-3.8730,-0.3420,46.8990,-8.7900,Yes,Yes,Yes,0.1010,0.2900,-1.9640,-3.6040,No,Yes,No,No,No,No,No,0.4040,No,No,-1.2280,No,No,3.5900,1.1660,No,No,0.2850,2.9670,760.8800,0.2450,0.3090,-0.0470,0.6320,0.2100,0.7110
0.5800,6.4500,3.5200,-3.5200,1.0500,5.8700,0.1704,-6.4500,-0.5800,4.2300,0.7200,4.9500,#VALOR!,1111.3290,3.1500,3.0000,19.0000,6.0000,241.0000,-3.0430,0.8940,60.3420,-1.3400,Yes,Yes,No,0.4040,0.3680,-2.1440,-4.1900,No,Yes,No,No,No,No,No,0.0980,No,No,-1.7320,No,Yes,3.7650,1.4310,No,No,0.2850,7.5860,1012.7800,0.2210,0.2730,0.0900,0.3560,0.2410,0.4500
1.1331,5.2640,3.1986,-3.1986,1.2383,4.1310,0.2421,-5.2640,-1.1331,4.3341,1.1355,5.4696,#VALOR!,894.0800,0.3221,15.0000,11.0000,9.0000,374.7340,-2.9040,0.0510,23.3360,-2.7350,Yes,Yes,No,0.1790,0.1940,-1.5070,-3.6630,No,Yes,No,No,No,No,No,0.7310,No,No,0.4420,No,No,2.6100,5.3480,Yes,No,0.2850,8.3510,843.5500,0.1790,0.0300,-0.1400,0.0450,0.3970,0.1700
0.9951,6.1511,3.5731,-3.5731,1.2381,5.1560,0.1939,-6.1511,-0.9951,4.5850,1.0119,5.5968,#VALOR!,878.0370,0.5186,14.0000,11.0000,8.0000,367.5730,-2.9680,0.6800,32.2800,-2.7350,Yes,Yes,No,0.8360,0.1580,-1.1500,-3.7200,No,Yes,No,No,No,No,No,0.3580,No,No,0.5200,No,Yes,2.5790,5.8160,Yes,No,0.2850,8.4550,816.9300,0.2950,0.1050,-0.1010,0.1440,0.5200,0.1850
1.1108,5.8733,3.4920,-3.4920,1.2802,4.7625,0.2100,-5.8733,-1.1108,4.6042,1.1121,5.7163,#VALOR!,913.0860,1.9702,17.0000,11.0000,9.0000,384.6450,-2.8970,0.4310,34.3350,-2.7350,Yes,Yes,Yes,0.8570,0.2240,-1.7390,-3.9200,No,Yes,No,No,No,No,No,-0.5230,No,No,0.4460,No,Yes,2.4820,5.8780,Yes,No,0.2850,6.2200,850.6600,0.2220,0.0200,-0.2290,-0.0710,0.4990,0.2200
1.1663,5.6485,3.4074,-3.4074,1.2952,4.4823,0.2231,-5.6485,-1.1663,4.5742,1.1668,5.7409,#VALOR!,595.7450,1.8664,10.0000,6.0000,5.0000,251.8990,-3.2710,0.6230,53.2900,-2.7350,Yes,Yes,No,0.8230,0.3020,-0.9310,-3.4340,No,Yes,No,No,No,No,Yes,0.4600,No,No,-0.4670,No,Yes,2.5770,2.9690,Yes,No,0.2850,2.0690,561.7600,0.6170,0.3440,0.0160,-0.0280,0.8410,0.3920
1.0563,5.6409,3.3486,-3.3486,1.2229,4.5846,0.2181,-5.6409,-1.0563,4.4067,1.0581,5.4647,#VALOR!,836.0880,4.1794,12.0000,8.0000,6.0000,354.5670,-3.2000,0.6830,48.9040,-2.7350,Yes,Yes,Yes,0.0530,0.1230,-0.8760,-2.6250,No,Yes,No,No,No,No,Yes,0.2610,No,No,0.2270,No,Yes,2.5480,5.9950,Yes,No,0.2850,8.9380,810.3900,0.3520,0.1490,-0.0350,-0.0220,0.4780,0.1930
1.7445,6.3364,4.0420,-4.0420,1.7801,4.5889,0.2179,-6.3364,-1.7445,5.8624,1.8220,7.6844,#VALOR!,1477.8990,1.8364,33.0000,17.0000,14.0000,619.7780,-2.8920,1.1340,0.0000,-2.7350,Yes,Yes,No,-0.2310,0.2990,-2.1640,-4.1990,No,Yes,No,No,No,No,No,-2.1050,No,No,0.4430,No,Yes,2.4860,6.8460,Yes,No,0.2850,19.3850,1576.1000,0.1580,-0.0220,-0.1010,-0.0700,0.3670,0.1570
0.2700,6.2600,3.2700,-3.2700,0.8900,5.9900,0.1669,-6.2600,-0.2700,3.7900,0.5200,4.3100,#VALOR!,315.2900,-3.0300,3.0000,9.0000,7.0000,104.0000,-2.8900,-0.1870,32.6380,-11.4100,Yes,No,No,-0.0930,0.4670,-2.0900,-5.9050,No,No,No,No,No,No,No,0.1890,No,Yes,0.4440,No,Yes,3.1660,4.0680,No,No,0.2850,5.7030,255.0000,0.5320,0.3580,-0.0040,-0.0420,0.8350,0.4610
0.5900,6.2900,3.4400,-3.4400,1.0400,5.7000,0.1754,-6.2900,-0.5900,4.1600,0.7100,4.8700,#VALOR!,411.3530,-5.1900,5.0000,12.0000,8.0000,257.0000,-2.8920,-0.9330,4.1510,-11.2900,Yes,No,No,-0.1490,0.4520,-2.7560,-6.5560,No,No,No,No,No,No,No,0.0700,No,No,0.4200,No,No,2.4820,4.2080,No,No,0.2850,7.9150,304.0000,0.8020,0.2360,-0.0090,-0.0620,1.1250,0.9180
0.5900,4.8800,2.7300,-2.7300,0.8700,4.2900,0.2331,-4.8800,-0.5900,3.3800,0.6500,4.0300,#VALOR!,395.3540,-5.2000,5.0000,13.0000,7.0000,248.0000,-2.8910,-0.8780,11.6280,-12.8400,Yes,No,No,-0.2860,0.5710,-2.2670,-5.7750,No,No,No,No,No,No,No,0.1210,No,No,0.3650,No,No,2.4790,3.7280,No,No,0.2850,7.2250,295.0000,0.7310,0.1220,-0.1160,-0.1180,0.9840,0.7820
-0.0500,6.0400,2.9900,-2.9900,0.7400,6.1000,0.1639,-6.0400,0.0500,3.3500,0.3500,3.7000,#VALOR!,395.3540,-5.2000,5.0000,13.0000,7.0000,245.0000,-2.8910,-0.8780,11.6280,-12.9600,Yes,No,No,-0.2860,0.5710,-2.2670,-5.7750,No,No,No,No,No,No,No,0.1210,No,No,0.3650,No,No,2.4790,3.7280,No,No,0.2850,7.2250,295.0000,0.7310,0.1220,-0.1160,-0.1180,0.9840,0.7820
-0.0500,6.0000,2.9700,-2.9700,0.7300,6.0500,0.1653,-6.0000,0.0500,3.3300,0.3500,3.6800,#VALOR!,411.3530,-5.1900,5.0000,12.0000,8.0000,257.0000,-2.8920,-0.9330,4.1510,-12.9600,Yes,No,No,-0.1490,0.4520,-2.7560,-6.5560,No,No,No,No,No,No,No,0.0700,No,No,0.4200,No,No,2.4820,4.2080,No,No,0.2850,7.9150,304.0000,0.8020,0.2360,-0.0090,-0.0620,1.1250,0.9180
-0.1300,5.8700,2.8700,-2.8700,0.6900,5.9900,0.1669,-5.8700,0.1300,3.1900,0.3200,3.5100,#VALOR!,379.3550,-4.9800,4.0000,12.0000,7.0000,225.0000,-2.8920,-0.8170,0.0000,-12.8400,Yes,No,No,0.0060,0.3840,-1.8860,-5.6580,No,No,No,No,No,No,No,0.1460,No,No,0.4400,No,No,2.4820,3.7200,No,No,0.2850,6.1160,287.0000,0.1810,-0.1410,-0.4770,-0.3520,0.5360,0.5110
0.3000,5.9800,3.1400,-3.1400,0.8700,5.6800,0.1761,-5.9800,-0.3000,3.6600,0.5200,4.1800,#VALOR!,395.3540,-5.4400,4.0000,11.0000,8.0000,242.0000,-2.8920,-0.8960,0.0000,-12.2700,Yes,No,No,-0.1030,0.4390,-2.4200,-6.0560,No,No,No,No,No,No,No,0.1550,No,No,0.4320,No,No,2.4890,4.5100,No,No,0.2850,6.1410,296.0000,0.2770,-0.0120,-0.3520,-0.2850,0.7000,0.6630
0.6800,6.2200,3.4500,-3.4500,1.0700,5.5300,0.1808,-6.2200,-0.6800,4.2200,0.7700,4.9900,#VALOR!,475.4180,-5.7800,6.0000,15.0000,8.0000,289.0000,-2.8920,-1.0780,0.0000,-13.2300,Yes,No,No,0.0070,0.3830,-2.5820,-5.9480,No,No,No,No,No,No,No,0.0440,No,No,0.4370,No,No,2.4820,4.0370,No,No,0.2850,8.7210,336.0000,0.4730,-0.1620,-0.3700,-0.2880,0.8140,0.8830
0.4800,6.2900,3.3600,-3.3600,0.9900,5.8100,0.1721,-6.2900,-0.4800,4.0300,0.6400,4.6700,#VALOR!,475.4180,-5.7800,6.0000,15.0000,8.0000,288.0000,-2.8920,-1.0780,0.0000,-13.8200,Yes,No,No,0.0070,0.3830,-2.5820,-5.9480,No,No,No,No,No,No,No,0.0440,No,No,0.4370,No,No,2.4820,4.0370,No,No,0.2850,8.7210,336.0000,0.4730,-0.1620,-0.3700,-0.2880,0.8140,0.8830
0.5500,6.2600,3.4100,-3.4100,1.0200,5.7200,0.1748,-6.2600,-0.5500,4.0900,0.6800,4.7700,#VALOR!,491.4170,-6.0100,6.0000,15.0000,8.0000,305.0000,-2.8920,-0.9920,0.0000,-14.7800,Yes,No,No,-0.1430,0.4430,-2.7690,-5.6330,No,No,No,No,No,No,No,-0.0370,No,No,0.4240,No,No,2.4820,4.2750,No,No,0.2850,8.8710,344.0000,0.3700,-0.1300,-0.4390,-0.3500,0.6490,0.6980
0.4700,6.3000,3.3900,-3.3900,0.9800,5.8200,0.1718,-6.3000,-0.4700,4.0300,0.6400,4.6700,#VALOR!,491.4170,-6.0100,6.0000,14.0000,9.0000,305.0000,-2.8920,-0.8970,0.0000,-14.7800,Yes,No,No,0.0100,0.3810,-3.3380,-6.6620,No,No,No,No,No,No,No,-0.4610,No,No,0.4380,No,No,2.4820,5.4150,No,No,0.2850,8.6470,344.0000,0.5430,-0.0530,-0.2680,-0.2340,0.9410,0.9980
0.1800,6.0000,3.0900,-3.0900,0.8200,5.8200,0.1718,-6.0000,-0.1800,3.5400,0.4600,4.0000,#VALOR!,258.2820,-6.0300,1.0000,7.0000,8.0000,154.0000,-2.8910,0.5070,25.8990,-11.4000,Yes,No,No,-0.1820,0.5480,-1.2450,-5.5060,No,No,No,No,No,No,No,0.9010,No,Yes,0.4000,No,No,4.0560,4.1510,No,No,0.2850,6.3240,221.0000,0.1270,0.2070,0.0490,-0.2250,0.3420,0.2160
0.2700,6.3100,3.2900,-3.2900,0.8900,6.0500,0.1653,-6.3100,-0.2700,3.8100,0.5200,4.3300,#VALOR!,274.2810,-6.0400,1.0000,8.0000,8.0000,165.0000,-2.8880,0.6090,29.4310,-11.3200,Yes,No,No,-0.3960,0.6390,-1.2160,-5.5420,No,No,No,No,No,No,No,0.7680,No,Yes,0.3840,No,No,3.1810,5.4980,No,No,0.2850,6.3380,230.0000,0.2190,0.2970,0.1070,-0.1630,0.5470,0.4330
